category,headline,url
ENVIRONMENT,4 killed in Moscow when bus drives into underground passage,http://www.foxnews.com/world/2017/12/25/4-killed-in-moscow-when-bus-drives-into-underground-passage.html
ENVIRONMENT,AP PHOTOS: Lingering drought threatens Holy Land's waters,http://www.foxnews.com/world/2017/12/25/ap-photos-lingering-drought-threatens-holy-lands-waters.html
CLIMATE CHANGE,"Climate change forcing Santa to move to South Pole, Canadian government says",http://www.foxnews.com/world/2017/12/25/climate-change-forcing-santa-to-move-to-south-pole-canadian-government-says.html
ENVIRONMENT,200 skiers stuck on gondola at French Alps resort,http://www.foxnews.com/world/2017/12/24/200-skiers-stuck-on-gondola-at-french-alps-resort.html
MIDDLE EAST,Iraq plans new Kirkuk-Ceyhan oil pipeline,http://www.foxnews.com/world/2017/12/24/iraq-plans-new-kirkuk-ceyhan-oil-pipeline.html
ENVIRONMENT,"In South Africa, bees stop elephants from trampling trees",http://www.foxnews.com/world/2017/12/24/in-south-africa-bees-stop-elephants-from-trampling-trees.html
ENVIRONMENT,1st white farmer gets land back under Zimbabwe's new leader,http://www.foxnews.com/world/2017/12/22/1st-white-farmer-gets-land-back-under-zimbabwes-new-leader.html
ENVIRONMENT,"Santa, with surfboard, celebrates Brazil's 1st day of summer",http://www.foxnews.com/world/2017/12/21/santa-with-surfboard-celebrates-brazils-1st-day-summer.html
ENVIRONMENT,Environmental groups criticize Liberia's new logging law,http://www.foxnews.com/world/2017/12/21/environmental-groups-criticize-liberias-new-logging-law.html
ENVIRONMENT,Conservation group says Japan aiding in illegal ivory trade,http://www.foxnews.com/world/2017/12/20/conservation-group-says-japan-aiding-in-illegal-ivory-trade.html
ENVIRONMENT,AP Exclusive: Pulp giant's makeover obscures supplier ties,http://www.foxnews.com/world/2017/12/19/ap-exclusive-pulp-giants-makeover-obscures-supplier-ties.html
ENVIRONMENT,Nest of endangered giant softshell turtle found in Cambodia,http://www.foxnews.com/world/2017/12/19/nest-endangered-giant-softshell-turtle-found-in-cambodia.html
ENVIRONMENT,"Zimbabwe seizes $500,000 worth of ivory on way to Malaysia",http://www.foxnews.com/world/2017/12/13/zimbabwe-seizes-500000-worth-ivory-on-way-to-malaysia.html
CLIMATE,"'Arbitrary' adjustments exaggerate sea level rise, study finds",http://www.foxnews.com/science/2017/12/13/arbitrary-adjustments-exaggerate-sea-level-rise-study-finds.html
ENVIRONMENT,India says Chinese construction on river dirtying water,http://www.foxnews.com/world/2017/12/12/india-says-chinese-construction-on-river-dirtying-water.html
ENVIRONMENT,US-based climate scientists to take research to France,http://www.foxnews.com/world/2017/12/12/us-based-climate-scientists-to-take-research-to-france.html
ENVIRONMENT,France to name winners of anti-Trump climate change grants,http://www.foxnews.com/world/2017/12/11/france-to-name-winners-anti-trump-climate-change-grants.html
ENVIRONMENT,"1 man dies, another injured climbing Greece's Mount Olympus",http://www.foxnews.com/world/2017/12/09/1-man-dies-another-injured-climbing-greeces-mount-olympus.html
ENVIRONMENT,Jordan's plan of shiny city in the desert met by skepticism,http://www.foxnews.com/world/2017/12/08/jordans-plan-shiny-city-in-desert-met-by-skepticism.html
ENVIRONMENT,Experts scramble to monitor long-dormant Iceland volcano,http://www.foxnews.com/world/2017/12/07/experts-scramble-to-monitor-long-dormant-iceland-volcano.html
ENVIRONMENT,India's cleaning quandary: How to scale the Taj Mahal dome?,http://www.foxnews.com/world/2017/12/07/indias-cleaning-quandary-how-to-scale-taj-mahal-dome.html
ENVIRONMENT,India to phase out 'petcoke' imports after AP investigation,http://www.foxnews.com/world/2017/12/06/india-to-phase-out-petcoke-imports-after-ap-investigation.html
ENVIRONMENT,58 human rights activists killed in Brazil so far this year,http://www.foxnews.com/world/2017/12/05/58-human-rights-activists-killed-in-brazil-so-far-this-year.html
ENVIRONMENT,"Activists in Mexico protect, release sea turtle hatchlings",http://www.foxnews.com/world/2017/12/04/activists-in-mexico-protect-release-sea-turtle-hatchlings.html
ENVIRONMENT,Recent developments surrounding the South China Sea,http://www.foxnews.com/world/2017/12/04/recent-developments-surrounding-south-china-sea.html
ENVIRONMENT,'Super beans' raise hopes in hunger-prone parts of Africa,http://www.foxnews.com/world/2017/12/03/super-beans-raise-hopes-in-hunger-prone-parts-africa.html
ENVIRONMENT,"Remembering 1963 eruption, Bali's elderly wary of another",http://www.foxnews.com/world/2017/12/02/remembering-1963-eruption-balis-elderly-wary-another.html
ENVIRONMENT,Bali volcano grounds 'Stranger Things' star Brown on island,http://www.foxnews.com/world/2017/12/01/bali-volcano-grounds-stranger-things-star-brown-on-island.html
ENVIRONMENT,Obama on climate change: 'A pause in American leadership',http://www.foxnews.com/world/2017/12/01/obama-on-climate-change-pause-in-american-leadership.html
ENVIRONMENT,US exporting dirty fuel to already pollution-choked India,http://www.foxnews.com/world/2017/12/01/us-exporting-dirty-fuel-to-already-pollution-choked-india.html
ENVIRONMENT,Stranded in Bali tourists lampooned online for complaints,http://www.foxnews.com/world/2017/11/30/stranded-in-bali-tourists-lampooned-online-for-complaints.html
ENVIRONMENT,Uganda seizes ivory at senior army officer's farm,http://www.foxnews.com/world/2017/11/29/uganda-seizes-ivory-at-senior-army-officers-farm.html
ENVIRONMENT,Australian leader seeks help for tourists stranded in Bali,http://www.foxnews.com/world/2017/11/29/australian-leader-seeks-help-for-tourists-stranded-in-bali.html
ENVIRONMENT,Peru's abundant ruins feel the squeeze of urbanization,http://www.foxnews.com/world/2017/11/28/perus-abundant-ruins-feel-squeeze-urbanization.html
ENVIRONMENT,Authorities describe rescues on Mexico's highest peak,http://www.foxnews.com/world/2017/11/27/authorities-describe-rescues-on-mexicos-highest-peak.html
ENVIRONMENT,EU extends approval for weed killer claimed to harm health,http://www.foxnews.com/world/2017/11/27/eu-extends-approval-for-weed-killer-claimed-to-harm-health.html
ENVIRONMENT,Chinese rescuers look for 12 missing sailors after collision,http://www.foxnews.com/world/2017/11/27/chinese-rescuers-look-for-12-missing-sailors-after-collision.html
ENVIRONMENT,Indian police use elephants to clear their protected habitat,http://www.foxnews.com/world/2017/11/27/indian-police-use-elephants-to-clear-their-protected-habitat.html
ENVIRONMENT,Bali volcano alert raised to highest level; international airport closed,http://www.foxnews.com/world/2017/11/26/bali-volcano-alert-raised-to-highest-level-international-airport-closed.html
ENVIRONMENT,"Bali volcano erupts, dusting villages with ash and disrupting flights",http://www.foxnews.com/world/2017/11/26/bali-volcano-erupts-dusting-villages-with-ash-and-disrupting-flights.html
ENVIRONMENT,Bali's Mount Agung volcano hurls ash for second time in a week,http://www.foxnews.com/world/2017/11/25/balis-mount-agung-volcano-hurls-ash-for-second-time-in-week.html
ENVIRONMENT,'Like chilies in my nose:' Coping with Delhi's toxic smog,http://www.foxnews.com/world/2017/11/22/like-chilies-in-my-nose-coping-with-delhis-toxic-smog.html
ENVIRONMENT,Poland to observe EU court's logging ban in precious forest,http://www.foxnews.com/world/2017/11/21/poland-to-observe-eu-courts-logging-ban-in-precious-forest.html
ENVIRONMENT,"Bali volcano spews ash and cloud, alert not raised",http://www.foxnews.com/world/2017/11/21/bali-volcano-spews-ash-and-cloud-alert-not-raised.html
ENVIRONMENT,China's deep ties to Zimbabwe could grow after Mugabe era,http://www.foxnews.com/world/2017/11/20/chinas-deep-ties-to-zimbabwe-could-grow-after-mugabe-era.html
ENVIRONMENT,Recent developments surrounding the South China Sea,http://www.foxnews.com/world/2017/11/20/recent-developments-surrounding-south-china-sea.html
ENVIRONMENT,New Delhi's polluted air doesn't deter distance runners,http://www.foxnews.com/world/2017/11/19/new-delhis-polluted-air-doesnt-deter-distance-runners.html
ENVIRONMENT,Car plunges into gorge killing 5 in Pakistan,http://www.foxnews.com/world/2017/11/19/car-plunges-into-gorge-killing-5-in-pakistan.html
ENVIRONMENT,German parties forge ahead with talks on new government,http://www.foxnews.com/world/2017/11/19/german-parties-forge-ahead-with-talks-on-new-government.html
ENVIRONMENT,"German parties seek compromise on migrants, climate change",http://www.foxnews.com/world/2017/11/18/german-parties-seek-compromise-on-migrants-climate-change.html
ENVIRONMENT,After Bonn: where next for the global climate caravan?,http://www.foxnews.com/world/2017/11/17/after-bonn-where-next-for-global-climate-caravan.html
ENVIRONMENT,"Oldest Australian human returned to 42,000-year-old grave",http://www.foxnews.com/world/2017/11/17/oldest-australian-human-returned-to-42000-year-old-grave.html
CLIMATE CHANGE,Pope Francis says those who deny climate change have 'perverse attitudes',http://www.foxnews.com/world/2017/11/16/pope-francis-says-those-who-deny-climate-change-have-perverse-attitudes.html
ENVIRONMENT,Norwegian fund drops investment in 10 firms over coal links,http://www.foxnews.com/world/2017/11/16/norwegian-fund-drops-investment-in-10-firms-over-coal-links.html
ENVIRONMENT,Hundreds of New Delhi students march to demand cleaner air,http://www.foxnews.com/world/2017/11/15/hundreds-new-delhi-students-march-to-demand-cleaner-air.html
ENVIRONMENT,The Latest: Brazil says deforestation rate slowing,http://www.foxnews.com/world/2017/11/14/latest-brazil-says-deforestation-rate-slowing.html
ENVIRONMENT,Increase in Atlantic Bluefin tuna catches top ICCAT agenda,http://www.foxnews.com/world/2017/11/14/increase-in-atlantic-bluefin-tuna-catches-top-iccat-agenda.html
ENVIRONMENT,Novice surfer masters a pro move: Punching a shark to escape,http://www.foxnews.com/world/2017/11/13/novice-surfer-masters-pro-move-punching-shark-to-escape.html
ENVIRONMENT,'Hamilton' creator to use London debut as climate fundraiser,http://www.foxnews.com/world/2017/11/13/hamilton-creator-to-use-london-debut-as-climate-fundraiser.html
ENVIRONMENT,Climate talks enter 2nd week as report shows emissions rise,http://www.foxnews.com/world/2017/11/13/climate-talks-enter-2nd-week-as-report-shows-emissions-rise.html
ENVIRONMENT,Winter rains likely to cut smog in Pakistan,http://www.foxnews.com/world/2017/11/11/winter-rains-likely-to-cut-smog-in-pakistan.html
ENVIRONMENT,Environment group claims logs illegally shipped from Nigeria,http://www.foxnews.com/world/2017/11/09/environment-group-claims-logs-illegally-shipped-from-nigeria.html
ENVIRONMENT,British royal couple miss school visit in smog-hit New Delhi,http://www.foxnews.com/world/2017/11/09/british-royal-couple-miss-school-visit-in-smog-hit-new-delhi.html
ENVIRONMENT,British royals' visit to India clouded by leaked finances,http://www.foxnews.com/world/2017/11/08/british-royals-visit-to-india-clouded-by-leaked-finances.html
ENVIRONMENT,The Latest: Trump tours Forbidden City with Xi,http://www.foxnews.com/world/2017/11/08/latest-trump-tours-forbidden-city-with-xi.html
ENVIRONMENT,Syria indicates it will sign Paris climate accord,http://www.foxnews.com/world/2017/11/07/syria-indicates-it-will-sign-paris-climate-accord.html
ENVIRONMENT,France backpedals on pledge to cut reliance on nuclear power,http://www.foxnews.com/world/2017/11/07/france-backpedals-on-pledge-to-cut-reliance-on-nuclear-power.html
ENVIRONMENT,UN official: Fight against IS in Iraq left huge destruction,http://www.foxnews.com/world/2017/11/07/un-official-fight-against-is-in-iraq-left-huge-destruction.html
ENVIRONMENT,"Kenya male lions seen in intimate act; bonding, experts say",http://www.foxnews.com/world/2017/11/07/kenya-male-lions-seen-in-intimate-act-bonding-experts-say.html
ENVIRONMENT,"In Ecuadorean cave, meals offered in darkness by the blind",http://www.foxnews.com/world/2017/11/07/in-ecuadorean-cave-meals-offered-in-darkness-by-blind.html
ENVIRONMENT,Fiji to highlight Pacific climate plight at German summit,http://www.foxnews.com/world/2017/11/05/fiji-to-highlight-pacific-climate-plight-at-german-summit.html
ENVIRONMENT,"Smog blankets Pakistan, India, causing accidents, illness",http://www.foxnews.com/world/2017/11/05/smog-blankets-pakistan-india-causing-accidents-illness.html
ENVIRONMENT,"In South Sudan, just 2 dogs patrol for wildlife trafficking",http://www.foxnews.com/world/2017/11/04/in-south-sudan-just-2-dogs-patrol-for-wildlife-trafficking.html
ENVIRONMENT,"Nations move ahead on curbing climate change, despite Trump",http://www.foxnews.com/world/2017/11/03/nations-move-ahead-on-curbing-climate-change-despite-trump.html
ENVIRONMENT,Wild horses a draw in South African mining village,http://www.foxnews.com/world/2017/11/03/wild-horses-draw-in-south-african-mining-village.html
ENVIRONMENT,141 dead seals wash up on Lake Baikal's shores in Russia,http://www.foxnews.com/world/2017/11/03/141-dead-seals-wash-up-on-lake-baikals-shores-in-russia.html
ENVIRONMENT,"Frizzy-haired, smaller-headed orangutan may be new great ape",http://www.foxnews.com/world/2017/11/02/frizzy-haired-smaller-headed-orangutan-may-be-new-great-ape.html
ENVIRONMENT,Sweet Lego dreams: Toy maker offers sleepover in new 'house',http://www.foxnews.com/world/2017/11/02/lego-offers-1-night-sleepover-at-its-new-danish-attraction.html
ENVIRONMENT,"Sweden discontinues VW probe, hands investigation to Germans",http://www.foxnews.com/world/2017/11/02/sweden-discontinues-vw-probe-hands-investigation-to-germans.html
ENVIRONMENT,Report: Coordinated plot to murder Honduran activist Caceres,http://www.foxnews.com/world/2017/10/31/report-coordinated-plot-to-murder-honduran-activist-caceres.html
ENVIRONMENT,Palestinian 'Pompeii' in Jerusalem could face demolition,http://www.foxnews.com/world/2017/10/31/palestinian-pompeii-in-jerusalem-could-face-demolition.html
ENVIRONMENT,"Egypt airstrikes kill militants, destroy vehicles",http://www.foxnews.com/world/2017/10/31/egypt-airstrikes-kill-militants-destroy-vehicles.html
ENVIRONMENT,The Latest: UN environment chief: US will uphold Paris deal,http://www.foxnews.com/world/2017/10/31/latest-un-environment-chief-us-will-uphold-paris-deal.html
ENVIRONMENT,UN environment report urges revived effort to cut emissions,http://www.foxnews.com/world/2017/10/31/un-environment-report-urges-revived-effort-to-cut-emissions.html
ENVIRONMENT,China says it still wants US co-operation on climate change,http://www.foxnews.com/world/2017/10/31/china-says-it-still-wants-us-co-operation-on-climate-change.html
ENVIRONMENT,Jordan water crisis worsens as Mideast tensions slow action,http://www.foxnews.com/world/2017/10/31/jordan-water-crisis-worsens-as-mideast-tensions-slow-action.html
ENVIRONMENT,"Forest fires scorch N. Italy, force evacuation of hundreds",http://www.foxnews.com/world/2017/10/30/forest-fires-scorch-n-italy-force-evacuation-hundreds.html
ENVIRONMENT,"20,000 die each year in Tehran from air pollution: official",http://www.foxnews.com/world/2017/10/29/20000-die-each-year-in-tehran-from-air-pollution-official.html
ENVIRONMENT,Bali volcano's alert status lowered after decreased activity,http://www.foxnews.com/world/2017/10/29/bali-volcanos-alert-status-lowered-after-decreased-activity.html
ENVIRONMENT,"Earthquake jolts northern Pakistan, Afghan mountain range",http://www.foxnews.com/world/2017/10/28/earthquake-jolts-northern-pakistan-afghan-mountain-range.html
